交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2020-11-06,au2110                        ,0,165,0,0.0,,0.203263,20.3263
2020-11-06,au2106                        ,22,1330,-5,9.224,,0.203263,20.3263
2020-11-06,au2108                        ,0,508,0,0.0,,0.203263,20.3263
2020-11-06,au2104                        ,1105,2638,95,1039.506,,0.213367,21.3367
2020-11-06,au2101                        ,3,27,0,0.422,,0.189941,18.9941
2020-11-06,au2012                        ,15985,32459,-2144,4545.568,,0.263349,26.3349
2020-11-06,au2102                        ,3706,9869,260,2063.924,,0.197165,19.7165
2020-11-09,au2012                        ,11625,30917,-1542,4510.256,,0.258729,25.8729
2020-11-09,au2102                        ,3284,10114,245,2079.326,,0.199926,19.9926
2020-11-09,au2110                        ,11,174,9,6.378,,0.178379,17.8379
2020-11-09,au2104                        ,852,2734,96,857.712,,0.207974,20.7974
2020-11-09,au2108                        ,7,508,0,4.16,,0.205949,20.5949
2020-11-09,au2106                        ,15,1333,3,7.238,,0.218124,21.8124
2020-11-09,au2101                        ,13,38,11,3.244,,0.192167,19.2167
2020-11-10,au2108                        ,19,524,16,11.644,,0.204135,20.4135
2020-11-10,au2110                        ,5,178,4,3.98,,0.210129,21.0129
2020-11-10,au2101                        ,19,49,11,12.592,,0.259476,25.9476
2020-11-10,au2104                        ,1530,2907,173,1337.284,,0.210349,21.0349
2020-11-10,au2102                        ,6534,10952,838,3498.164,,0.204455,20.4455
2020-11-10,au2012                        ,19933,29243,-1674,7197.954,,0.243305,24.3305
2020-11-10,au2106                        ,44,1356,23,23.52,,0.222356,22.2356
2020-11-11,au2106                        ,26,1373,17,20.128,,0.227029,22.7029
2020-11-11,au2108                        ,0,524,0,0.0,,0.227029,22.7029
2020-11-11,au2102                        ,2989,11385,433,1404.638,,0.205189,20.5189
2020-11-11,au2110                        ,1,177,-1,0.854,,0.21607,21.607
2020-11-11,au2012                        ,6897,29097,-146,2005.26,,0.235988,23.5988
2020-11-11,au2104                        ,1752,3032,125,1612.89,,0.199283,19.9283
2020-11-11,au2101                        ,3,50,1,0.704,,0.207504,20.7504
2020-11-12,au2110                        ,0,177,0,0.0,,0.17448,17.448
2020-11-12,au2102                        ,3957,11672,287,1837.106,,0.197674,19.7674
2020-11-12,au2101                        ,0,50,0,0.0,,0.215698,21.5698
2020-11-12,au2012                        ,10568,28956,-141,2837.004,,0.215698,21.5698
2020-11-12,au2106                        ,29,1390,17,16.698,,0.233429,23.3429
2020-11-12,au2108                        ,25,520,-4,11.758,,0.17448,17.448
2020-11-12,au2104                        ,1513,3208,176,1139.32,,0.195692,19.5692
2020-11-13,au2104                        ,1095,3298,90,803.48,,0.189328,18.9328
2020-11-13,au2101                        ,4,52,2,0.866,,0.213566,21.3566
2020-11-13,au2012                        ,6602,28476,-480,2110.706,,0.214839,21.4839
2020-11-13,au2110                        ,8,180,3,5.856,,0.211282,21.1282
2020-11-13,au2108                        ,33,543,23,18.412,,0.198304,19.8304
2020-11-13,au2106                        ,90,1413,23,62.64,,0.200349,20.0349
2020-11-13,au2102                        ,2460,12073,401,1294.66,,0.188983,18.8983
2020-11-16,au2101                        ,6,56,4,6.606,,0.198227,19.8227
2020-11-16,au2012                        ,8239,28024,-452,2463.64,,0.217953,21.7953
2020-11-16,au2106                        ,42,1433,20,18.798,,0.188708,18.8708
2020-11-16,au2110                        ,4,180,0,2.994,,0.159929,15.9929
2020-11-16,au2108                        ,16,557,14,8.156,,0.175862,17.5862
2020-11-16,au2104                        ,777,3282,-16,480.794,,0.197319,19.7319
2020-11-16,au2102                        ,3598,12465,392,2007.5,,0.186624,18.6624
2020-11-17,au2110                        ,4,179,-1,2.272,,0.219085,21.9085
2020-11-17,au2106                        ,59,1452,19,28.53,,0.204835,20.4835
2020-11-17,au2104                        ,743,3335,53,468.708,,0.199335,19.9335
2020-11-17,au2108                        ,11,561,4,5.566,,0.194869,19.4869
2020-11-17,au2101                        ,5,61,5,6.916,,0.180003,18.0003
2020-11-17,au2012                        ,6101,27599,-425,1878.824,,0.227365,22.7365
2020-11-17,au2102                        ,2553,12624,159,1143.45,,0.192423,19.2423
2020-11-18,au2012                        ,6810,27025,-574,1856.466,,0.237658,23.7658
2020-11-18,au2106                        ,88,1462,10,55.732,,0.188081,18.8081
2020-11-18,au2110                        ,0,179,0,0.0,,0.192391,19.2391
2020-11-18,au2104                        ,1939,3533,198,1509.048,,0.183499,18.3499
2020-11-18,au2102                        ,3129,12796,172,1485.832,,0.184798,18.4798
2020-11-18,au2101                        ,4,63,2,2.326,,0.167536,16.7536
2020-11-18,au2108                        ,11,566,5,4.11,,0.192391,19.2391
2020-11-19,au2101                        ,18,61,-2,10.532,,0.188208,18.8208
2020-11-19,au2012                        ,8084,26524,-501,2440.752,,0.233217,23.3217
2020-11-19,au2104                        ,1824,3546,13,1134.45,,0.188739,18.8739
2020-11-19,au2102                        ,3663,13048,252,1799.862,,0.188633,18.8633
2020-11-19,au2106                        ,102,1478,16,33.076,,0.190421,19.0421
2020-11-19,au2110                        ,5,180,1,3.5,,0.198931,19.8931
2020-11-19,au2108                        ,45,544,-22,17.058,,0.165274,16.5274
2020-11-20,au2110                        ,16,182,2,10.346,,0.182332,18.2332
2020-11-20,au2102                        ,4050,13497,449,1514.616,,0.189352,18.9352
2020-11-20,au2012                        ,8371,25773,-751,1691.94,,0.248846,24.8846
2020-11-20,au2104                        ,1121,3520,-26,820.338,,0.18346,18.346
2020-11-20,au2106                        ,163,1550,72,73.758,,0.211101,21.1101
2020-11-20,au2101                        ,22,62,1,25.034,,0.185065,18.5065
2020-11-20,au2108                        ,50,537,-7,20.412,,0.171879,17.1879
2020-11-23,au2104                        ,1389,3391,-129,1039.996,,0.179997,17.9997
2020-11-23,au2108                        ,9,540,3,3.254,,0.193635,19.3635
2020-11-23,au2012                        ,6286,25260,-513,1553.42,,0.314167,31.4167
2020-11-23,au2110                        ,9,178,-4,4.656,,0.197282,19.7282
2020-11-23,au2102                        ,4459,14381,884,1768.472,,0.197457,19.7457
2020-11-23,au2101                        ,8,65,3,5.02,,0.183693,18.3693
2020-11-23,au2106                        ,72,1578,28,21.918,,0.203089,20.3089
2020-11-24,au2012                        ,9893,0,-25260,2861.972,2787.0,0.213924,21.3924
2020-11-24,au2110                        ,34,190,12,22.236,,0.180533,18.0533
2020-11-24,au2102                        ,10593,15223,842,4588.0,,0.191518,19.1518
2020-11-24,au2108                        ,94,536,-4,43.814,,0.18165,18.165
2020-11-24,au2104                        ,2166,3570,179,1584.716,,0.190811,19.0811
2020-11-24,au2106                        ,314,1664,86,105.184,,0.198448,19.8448
2020-11-24,au2101                        ,42,84,19,20.18,,0.167285,16.7285
2020-11-25,au2108                        ,145,563,27,73.534,,0.185184,18.5184
2020-11-25,au2106                        ,1300,1952,288,1606.78,,0.193478,19.3478
2020-11-25,au2110                        ,37,199,9,24.126,,0.200236,20.0236
2020-11-25,au2102                        ,9365,16002,779,4638.202,,0.192357,19.2357
2020-11-25,au2101                        ,32,96,12,18.546,,0.207361,20.7361
2020-11-25,au2104                        ,2015,3869,299,1334.436,,0.189458,18.9458
2020-11-26,au2110                        ,16,206,7,7.84,,0.20133,20.133
2020-11-26,au2106                        ,1534,2404,452,1591.322,,0.182304,18.2304
2020-11-26,au2108                        ,56,577,14,22.43,,0.179366,17.9366
2020-11-26,au2102                        ,5396,16752,750,2214.49,,0.192019,19.2019
2020-11-26,au2104                        ,1356,3931,62,600.166,,0.196348,19.6348
2020-11-26,au2101                        ,22,100,4,14.538,,0.141792,14.1792
2020-11-27,au2106                        ,1079,2655,251,1115.894,,0.181456,18.1456
2020-11-27,au2108                        ,25,583,6,8.134,,0.220844,22.0844
2020-11-27,au2102                        ,4470,17342,590,1913.306,,0.186888,18.6888
2020-11-27,au2104                        ,1065,4075,144,398.194,,0.19601,19.601
2020-11-27,au2110                        ,4,207,1,2.676,,0.172353,17.2353
2020-11-27,au2101                        ,13,100,0,6.528,,0.221145,22.1145
2020-11-30,au2104                        ,2069,4295,220,1337.478,,0.191366,19.1366
2020-11-30,au2106                        ,1406,2946,291,1213.32,,0.203457,20.3457
2020-11-30,au2108                        ,20,587,4,9.272,,0.208066,20.8066
2020-11-30,au2110                        ,16,206,-1,5.846,,0.210404,21.0404
2020-11-30,au2101                        ,43,112,12,16.542,,0.207834,20.7834
2020-11-30,au2102                        ,14616,18787,1445,8659.56,,0.191801,19.1801
2020-12-01,au2110                        ,38,221,15,19.864,,0.209579,20.9579
2020-12-01,au2108                        ,97,612,25,32.17,,0.220684,22.0684
2020-12-01,au2106                        ,1853,3094,148,1700.128,,0.192813,19.2813
2020-12-01,au2102                        ,8195,19215,428,3851.924,,0.197166,19.7166
2020-12-01,au2101                        ,24,126,14,8.124,,0.207366,20.7366
2020-12-01,au2104                        ,1588,4396,101,1161.184,,0.192344,19.2344
2020-12-02,au2104                        ,1429,4519,123,822.202,,0.195828,19.5828
2020-12-02,au2102                        ,11277,20390,1175,4795.528,,0.208873,20.8873
2020-12-02,au2101                        ,15,123,-3,8.52,,0.170129,17.0129
2020-12-02,au2110                        ,42,229,8,21.33,,0.203043,20.3043
2020-12-02,au2108                        ,37,613,1,18.064,,0.201472,20.1472
2020-12-02,au2106                        ,844,3203,109,871.106,,0.200387,20.0387
2020-12-03,au2102                        ,7684,20077,-313,4071.828,,0.200116,20.0116
2020-12-03,au2101                        ,49,127,4,15.998,,0.189523,18.9523
2020-12-03,au2104                        ,1734,4573,54,1246.314,,0.1915,19.15
2020-12-03,au2106                        ,1828,3314,111,2012.658,,0.192331,19.2331
2020-12-03,au2110                        ,45,253,24,40.442,,0.202617,20.2617
2020-12-03,au2108                        ,26,624,11,49.148,,0.201043,20.1043
2020-12-04,au2102                        ,9143,20256,179,4111.988,,0.194167,19.4167
2020-12-04,au2106                        ,1191,3404,90,1384.448,,0.195498,19.5498
2020-12-04,au2101                        ,9,125,-2,3.228,,0.170394,17.0394
2020-12-04,au2110                        ,12,262,9,7.34,,0.168059,16.8059
2020-12-04,au2108                        ,9,632,8,2.79,,0.164972,16.4972
2020-12-04,au2104                        ,1112,4630,57,644.894,,0.203879,20.3879
2020-12-07,au2108                        ,0,632,0,0.0,,0.194275,19.4275
2020-12-07,au2106                        ,442,3467,63,587.08,,0.194275,19.4275
2020-12-07,au2104                        ,1047,4755,125,965.624,,0.190294,19.0294
2020-12-07,au2101                        ,15,135,10,3.226,,0.178193,17.8193
2020-12-07,au2110                        ,4,265,3,1.876,,0.226758,22.6758
2020-12-07,au2102                        ,7982,20677,421,3851.004,,0.200348,20.0348
2020-12-08,au2106                        ,1408,3602,135,1683.228,,0.193846,19.3846
2020-12-08,au2110                        ,28,278,13,16.248,,0.197851,19.7851
2020-12-08,au2108                        ,23,631,-1,9.068,,0.201826,20.1826
2020-12-08,au2104                        ,1683,4901,146,1305.446,,0.203056,20.3056
2020-12-08,au2101                        ,20,134,-1,4.592,,0.163409,16.3409
2020-12-08,au2102                        ,8358,20959,282,3501.252,,0.208,20.8
2020-12-09,au2110                        ,30,299,21,48.194,,0.207235,20.7235
2020-12-09,au2106                        ,1254,3607,5,1315.312,,0.196134,19.6134
2020-12-09,au2108                        ,44,635,4,20.174,,0.207468,20.7468
2020-12-09,au2104                        ,1608,5017,116,1146.744,,0.194228,19.4228
2020-12-09,au2102                        ,9966,21818,859,4032.336,,0.224382,22.4382
2020-12-09,au2101                        ,34,123,-11,11.644,,0.170836,17.0836
2020-12-10,au2106                        ,1471,3716,109,1582.838,,0.199834,19.9834
2020-12-10,au2104                        ,1531,5040,23,1189.516,,0.189266,18.9266
2020-12-10,au2102                        ,7731,22635,817,3573.68,,0.207025,20.7025
2020-12-10,au2110                        ,23,314,15,29.962,,0.198038,19.8038
2020-12-10,au2108                        ,30,645,10,11.75,,0.198178,19.8178
2020-12-10,au2101                        ,7,123,0,1.53,,0.196205,19.6205
2020-12-11,au2108                        ,39,649,4,17.472,,0.217656,21.7656
2020-12-11,au2101                        ,10,120,-3,2.364,,0.173352,17.3352
2020-12-11,au2110                        ,23,326,12,16.008,,0.214314,21.4314
2020-12-11,au2106                        ,1517,3704,-12,1520.546,,0.202119,20.2119
2020-12-11,au2102                        ,7264,22954,319,3140.268,,0.201831,20.1831
2020-12-11,au2104                        ,1202,5196,156,1053.788,,0.182153,18.2153
2020-12-14,au2102                        ,6167,23133,179,2401.728,,0.207144,20.7144
2020-12-14,au2106                        ,985,3915,211,963.568,,0.205671,20.5671
2020-12-14,au2101                        ,5,121,1,0.718,,0.302977,30.2977
2020-12-14,au2104                        ,924,5281,85,422.474,,0.212444,21.2444
2020-12-14,au2110                        ,19,334,8,12.01,,0.212255,21.2255
2020-12-14,au2108                        ,38,664,15,20.486,,0.202268,20.2268
2020-12-15,au2108                        ,13,666,2,9.57,,0.181616,18.1616
2020-12-15,au2110                        ,0,334,0,0.0,,0.181616,18.1616
2020-12-15,au2106                        ,1297,4117,202,1217.926,,0.202144,20.2144
2020-12-15,au2104                        ,1293,5401,120,752.7,,0.199186,19.9186
2020-12-15,au2102                        ,7735,23630,497,2957.516,,0.218138,21.8138
2020-12-15,au2101                        ,6,123,2,0.592,,0.241056,24.1056
2020-12-16,au2104                        ,1181,5398,-3,757.574,,0.20471,20.471
2020-12-16,au2108                        ,20,659,-7,7.432,,0.195366,19.5366
2020-12-16,au2101                        ,8,123,0,1.082,,0.21612,21.612
2020-12-16,au2106                        ,1415,4164,47,1671.354,,0.199695,19.9695
2020-12-16,au2102                        ,7502,23780,150,3177.262,,0.205766,20.5766
2020-12-16,au2110                        ,8,339,5,4.736,,0.221051,22.1051
2020-12-16,au2103                        ,25,25,25,5.936,,0.195458,19.5458
2020-12-17,au2110                        ,11,344,5,7.96,,0.221647,22.1647
2020-12-17,au2102                        ,7792,23773,-7,3099.852,,0.205068,20.5068
2020-12-17,au2101                        ,8,119,-4,2.02,,0.20286,20.286
2020-12-17,au2106                        ,2564,4346,182,2523.438,,0.203754,20.3754
2020-12-17,au2104                        ,1207,5527,129,626.936,,0.204267,20.4267
2020-12-17,au2108                        ,27,663,4,19.388,,0.200173,20.0173
2020-12-17,au2103                        ,3,28,3,0.426,,0.171176,17.1176
2020-12-18,au2106                        ,1296,4336,-10,1450.504,,0.203023,20.3023
2020-12-18,au2101                        ,45,110,-9,12.068,,0.186429,18.6429
2020-12-18,au2108                        ,29,652,-11,12.768,,0.185156,18.5156
2020-12-18,au2102                        ,11534,24268,495,5408.836,,0.208301,20.8301
2020-12-18,au2110                        ,16,347,3,9.246,,0.18782,18.782
2020-12-18,au2104                        ,1482,5588,61,1085.546,,0.207218,20.7218
2020-12-18,au2103                        ,13,17,-11,4.742,,0.212275,21.2275
2020-12-21,au2103                        ,2,17,0,0.714,,0.218928,21.8928
2020-12-21,au2108                        ,67,628,-24,31.09,,0.199481,19.9481
2020-12-21,au2104                        ,1967,5739,151,1321.768,,0.204391,20.4391
2020-12-21,au2101                        ,18,107,-3,10.792,,0.287924,28.7924
2020-12-21,au2102                        ,12232,24963,695,5229.946,,0.225769,22.5769
2020-12-21,au2106                        ,2577,4379,43,3231.148,,0.199904,19.9904
2020-12-21,au2110                        ,17,355,8,12.068,,0.207221,20.7221
2020-12-22,au2104                        ,1214,5743,4,1000.292,,0.215506,21.5506
2020-12-22,au2110                        ,19,355,0,22.86,,0.206027,20.6027
2020-12-22,au2103                        ,1,16,-1,0.308,,0.21605,21.605
2020-12-22,au2102                        ,10705,24947,-16,4276.692,,0.223681,22.3681
2020-12-22,au2108                        ,31,623,-5,17.4,,0.221099,22.1099
2020-12-22,au2106                        ,1328,4346,-33,1840.904,,0.205246,20.5246
2020-12-22,au2101                        ,30,91,-16,3.424,,0.314232,31.4232
2020-12-23,au2106                        ,1170,4387,41,1447.702,,0.207047,20.7047
2020-12-23,au2101                        ,27,102,11,4.312,,0.284371,28.4371
2020-12-23,au2103                        ,0,16,0,0.0,,0.225386,22.5386
2020-12-23,au2104                        ,1002,5809,66,813.544,,0.213961,21.3961
2020-12-23,au2102                        ,8749,25221,274,3416.592,,0.225386,22.5386
2020-12-23,au2108                        ,0,623,0,0.0,,0.207047,20.7047
2020-12-23,au2110                        ,8,358,3,7.124,,0.205315,20.5315
2020-12-24,au2102                        ,8837,26066,845,2962.098,,0.234578,23.4578
2020-12-24,au2110                        ,0,358,0,0.0,,0.18286,18.286
2020-12-24,au2104                        ,871,5863,54,658.316,,0.215471,21.5471
2020-12-24,au2108                        ,8,619,-4,2.996,,0.18286,18.286
2020-12-24,au2103                        ,1,17,1,0.304,,0.223048,22.3048
2020-12-24,au2101                        ,15,109,7,2.296,,0.228368,22.8368
2020-12-24,au2106                        ,1257,4464,77,1757.494,,0.201537,20.1537
2020-12-25,au2103                        ,0,17,0,0.0,,0.249196,24.9196
2020-12-25,au2101                        ,30,0,-109,5.292,14.0,0.144944,14.4944
2020-12-25,au2104                        ,397,5837,-26,336.956,,0.216163,21.6163
2020-12-25,au2102                        ,6639,26401,335,1986.236,,0.249196,24.9196
2020-12-25,au2108                        ,18,618,-1,7.246,,0.202789,20.2789
2020-12-25,au2110                        ,1,359,1,0.4,,0.176401,17.6401
2020-12-25,au2106                        ,923,4416,-48,1110.188,,0.20709,20.709
2020-12-28,au2110                        ,2,359,0,1.058,,0.20507,20.507
2020-12-28,au2108                        ,1,619,1,1.454,,0.19636,19.636
2020-12-28,au2102                        ,11001,26769,368,4058.284,,0.23397,23.397
2020-12-28,au2103                        ,1,18,1,0.302,,0.167018,16.7018
2020-12-28,au2106                        ,1458,4608,192,1946.394,,0.212882,21.2882
2020-12-28,au2104                        ,1141,6021,184,1207.564,,0.22042,22.042
2020-12-29,au2106                        ,1890,4619,11,2650.23,,0.206523,20.6523
2020-12-29,au2110                        ,3,360,1,1.5,,0.17895,17.895
2020-12-29,au2108                        ,1,619,0,3.258,,0.182173,18.2173
2020-12-29,au2102                        ,11041,26971,202,4577.572,,0.226031,22.6031
2020-12-29,au2104                        ,1226,6053,32,952.378,,0.213523,21.3523
2020-12-29,au2103                        ,1,19,1,0.328,,0.175071,17.5071
2020-12-30,au2110                        ,5,365,5,3.39,,0.173493,17.3493
2020-12-30,au2106                        ,1302,4760,141,1514.608,,0.211746,21.1746
2020-12-30,au2108                        ,10,624,5,4.846,,0.229595,22.9595
2020-12-30,au2104                        ,2604,6887,834,1053.522,,0.232058,23.2058
2020-12-30,au2102                        ,9683,27188,217,3378.228,,0.260204,26.0204
2020-12-30,au2103                        ,6,24,5,1.83,,0.22016,22.016
2020-12-31,au2103                        ,0,24,0,0.0,,0.233362,23.3362
2020-12-31,au2102                        ,9865,26946,-242,3859.258,,0.233362,23.3362
2020-12-31,au2104                        ,1541,7216,329,694.186,,0.211768,21.1768
2020-12-31,au2110                        ,1,366,1,0.998,,0.29369,29.369
2020-12-31,au2106                        ,945,4877,117,1140.336,,0.211056,21.1056
2020-12-31,au2108                        ,2,625,1,0.694,,0.221403,22.1403
2021-01-04,au2102                        ,6558,26871,-75,2344.406,,0.23802,23.802
2021-01-04,au2103                        ,6,30,6,0.694,,0.172928,17.2928
2021-01-04,au2110                        ,0,366,0,0.0,,0.222559,22.2559
2021-01-04,au2106                        ,964,5063,186,1025.424,,0.222559,22.2559
2021-01-04,au2108                        ,0,625,0,0.0,,0.222559,22.2559
2021-01-04,au2104                        ,2019,7647,431,1282.136,,0.213671,21.3671
2021-01-05,au2106                        ,1259,5053,-10,1498.028,,0.21705,21.705
2021-01-05,au2110                        ,6,366,0,3.006,,0.177626,17.7626
2021-01-05,au2104                        ,3568,7974,327,2590.018,,0.211421,21.1421
2021-01-05,au2102                        ,14969,26640,-231,7383.088,,0.232647,23.2647
2021-01-05,au2103                        ,8,32,2,0.692,,0.193164,19.3164
2021-01-05,au2108                        ,53,617,-8,25.782,,0.202855,20.2855
2021-01-06,au2104                        ,3213,8350,376,2314.576,,0.212622,21.2622
2021-01-06,au2108                        ,19,617,0,10.604,,0.227912,22.7912
2021-01-06,au2106                        ,954,5058,5,1053.038,,0.224296,22.4296
2021-01-06,au2110                        ,8,365,-1,3.614,,0.20289,20.289
2021-01-06,au2102                        ,13436,26320,-320,6268.408,,0.223594,22.3594
2021-01-06,au2103                        ,8,29,-3,2.226,,0.197148,19.7148
2021-01-07,au2108                        ,29,635,18,11.938,,0.191977,19.1977
2021-01-07,au2110                        ,1,366,1,0.366,,0.180828,18.0828
2021-01-07,au2106                        ,904,5163,105,1036.346,,0.216776,21.6776
2021-01-07,au2104                        ,3106,8763,413,2341.604,,0.209618,20.9618
2021-01-07,au2103                        ,11,33,4,2.334,,0.208294,20.8294
2021-01-07,au2102                        ,17158,25241,-1079,7531.148,,0.215711,21.5711
2021-01-08,au2110                        ,5,371,5,2.436,,0.178055,17.8055
2021-01-08,au2108                        ,30,650,15,14.058,,0.207421,20.7421
2021-01-08,au2106                        ,1074,5324,161,1123.424,,0.22139,22.139
2021-01-08,au2104                        ,2148,9021,258,1274.114,,0.212227,21.2227
2021-01-08,au2103                        ,4,33,0,0.418,,0.214273,21.4273
2021-01-08,au2102                        ,12118,24612,-629,4865.148,,0.213846,21.3846
2021-01-11,au2106                        ,3169,5618,294,3801.132,,0.222274,22.2274
2021-01-11,au2102                        ,23653,24656,44,9711.702,,0.235324,23.5324
2021-01-11,au2110                        ,64,401,30,37.71,,0.225244,22.5244
2021-01-11,au2103                        ,7,33,0,3.802,,0.183742,18.3742
2021-01-11,au2104                        ,5049,9217,196,4225.002,,0.207068,20.7068
2021-01-11,au2108                        ,150,697,47,102.032,,0.222785,22.2785
2021-01-12,au2108                        ,90,676,-21,48.146,,0.216607,21.6607
2021-01-12,au2110                        ,42,384,-17,27.842,,0.232619,23.2619
2021-01-12,au2106                        ,1508,5822,204,1484.028,,0.222949,22.2949
2021-01-12,au2102                        ,16540,25031,375,4733.878,,0.245843,24.5843
2021-01-12,au2103                        ,12,25,-8,1.948,,0.192836,19.2836
2021-01-12,au2104                        ,3069,9522,305,1965.642,,0.215847,21.5847
2021-01-13,au2106                        ,1643,5886,64,1567.36,,0.228328,22.8328
2021-01-13,au2108                        ,32,695,19,25.584,,0.191856,19.1856
2021-01-13,au2110                        ,4,387,3,3.802,,0.223396,22.3396
2021-01-13,au2102                        ,11730,25016,-15,4005.018,,0.231336,23.1336
2021-01-13,au2103                        ,6,23,-2,1.72,,0.173363,17.3363
2021-01-13,au2104                        ,2983,9713,191,1970.92,,0.216005,21.6005
2021-01-14,au2106                        ,1411,6044,158,1286.092,,0.226753,22.6753
2021-01-14,au2108                        ,4,693,-2,1.26,,0.241,24.1
2021-01-14,au2110                        ,0,387,0,0.0,,0.241,24.1
2021-01-14,au2104                        ,2024,9900,187,1255.596,,0.21428,21.428
2021-01-14,au2102                        ,10366,24984,-32,3158.82,,0.234747,23.4747
2021-01-14,au2103                        ,7,21,-2,0.72,,0.212683,21.2683
2021-01-15,au2102                        ,10847,25154,170,3452.404,,0.219014,21.9014
2021-01-15,au2108                        ,3,696,3,1.632,,0.251511,25.1511
2021-01-15,au2110                        ,0,387,0,0.0,,0.251511,25.1511
2021-01-15,au2106                        ,2000,6201,157,2130.048,,0.222121,22.2121
2021-01-15,au2104                        ,2668,10016,116,1835.886,,0.206141,20.6141
2021-01-15,au2103                        ,1,20,-1,0.068,,0.182857,18.2857
2021-01-18,au2102                        ,15074,24831,-323,5591.224,,0.24626,24.626
2021-01-18,au2103                        ,5,23,3,1.27,,0.207118,20.7118
2021-01-18,au2104                        ,4058,10184,168,2904.142,,0.213875,21.3875
2021-01-18,au2106                        ,1990,6260,59,2340.022,,0.221443,22.1443
2021-01-18,au2108                        ,3,698,2,6.232,,0.209423,20.9423
2021-01-18,au2110                        ,6,384,-3,4.678,,0.180998,18.0998
2021-01-19,au2104                        ,1692,10163,-21,845.894,,0.218986,21.8986
2021-01-19,au2103                        ,0,23,0,0.0,,0.244668,24.4668
2021-01-19,au2102                        ,7281,24997,166,1869.074,,0.244668,24.4668
2021-01-19,au2106                        ,1882,6414,154,1928.556,,0.208256,20.8256
2021-01-19,au2108                        ,27,710,12,32.932,,0.208324,20.8324
2021-01-19,au2110                        ,19,384,0,11.03,,0.243806,24.3806
2021-01-20,au2103                        ,14,27,4,3.65,,0.180845,18.0845
2021-01-20,au2102                        ,9039,24623,-374,2411.054,,0.236597,23.6597
2021-01-20,au2110                        ,20,385,1,10.85,,0.245098,24.5098
2021-01-20,au2104                        ,2304,10391,228,995.028,,0.222631,22.2631
2021-01-20,au2108                        ,24,709,-1,11.858,,0.205681,20.5681
2021-01-20,au2106                        ,1370,6595,181,1315.476,,0.218214,21.8214
2021-01-21,au2104                        ,4316,10578,187,2953.976,,0.212263,21.2263
2021-01-21,au2106                        ,2404,6953,358,2097.434,,0.217862,21.7862
2021-01-21,au2108                        ,71,693,-16,33.718,,0.212152,21.2152
2021-01-21,au2110                        ,43,380,-5,27.072,,0.200946,20.0946
2021-01-21,au2102                        ,16840,23973,-650,4667.272,,0.211837,21.1837
2021-01-21,au2103                        ,18,41,14,8.232,,0.177898,17.7898
2021-01-22,au2104                        ,1705,10768,190,973.096,,0.205231,20.5231
2021-01-22,au2110                        ,10,379,-1,4.594,,0.244356,24.4356
2021-01-22,au2103                        ,10,50,9,4.742,,0.157194,15.7194
2021-01-22,au2106                        ,1294,6971,18,1422.092,,0.217893,21.7893
2021-01-22,au2102                        ,8692,24030,57,1999.386,,0.165678,16.5678
2021-01-22,au2108                        ,12,690,-3,4.298,,0.252095,25.2095
2021-01-25,au2110                        ,49,405,26,48.552,,0.191771,19.1771
2021-01-25,au2106                        ,1779,7162,191,1393.526,,0.21303,21.303
2021-01-25,au2108                        ,32,691,1,19.816,,0.217004,21.7004
2021-01-25,au2103                        ,19,57,7,9.634,,0.200524,20.0524
2021-01-25,au2104                        ,2494,11042,274,1529.776,,0.204534,20.4534
2021-01-25,au2102                        ,8543,0,-24030,1502.392,2151.0,0.227036,22.7036
2021-01-26,au2103                        ,10,54,-3,3.332,,0.187586,18.7586
2021-01-26,au2104                        ,3836,11207,165,1803.55,,0.197629,19.7629
2021-01-26,au2106                        ,2636,7320,158,2298.032,,0.214091,21.4091
2021-01-26,au2108                        ,645,758,67,531.444,,0.212574,21.2574
2021-01-26,au2110                        ,22,410,5,12.35,,0.189106,18.9106
2021-01-27,au2106                        ,2239,7327,7,1577.27,,0.210439,21.0439
2021-01-27,au2104                        ,3491,11149,-58,1269.918,,0.205863,20.5863
2021-01-27,au2110                        ,12,417,7,5.1,,0.230274,23.0274
2021-01-27,au2108                        ,210,767,9,145.422,,0.193744,19.3744
2021-01-27,au2103                        ,19,62,8,3.308,,0.199613,19.9613
2021-01-28,au2106                        ,2060,7441,114,1855.262,,0.199026,19.9026
2021-01-28,au2103                        ,80,75,13,15.206,,0.185286,18.5286
2021-01-28,au2110                        ,11,420,3,5.298,,0.229356,22.9356
2021-01-28,au2104                        ,6638,11824,675,2864.826,,0.191308,19.1308
2021-01-28,au2108                        ,530,813,46,411.702,,0.190189,19.0189
2021-01-29,au2103                        ,13,74,-1,3.69,,0.151512,15.1512
2021-01-29,au2104                        ,7191,12512,688,3125.558,,0.202618,20.2618
2021-01-29,au2106                        ,3157,7698,257,2818.764,,0.205284,20.5284
2021-01-29,au2108                        ,1291,1093,280,1186.23,,0.194816,19.4816
2021-01-29,au2110                        ,0,420,0,0.0,,0.194816,19.4816
2021-02-01,au2108                        ,2312,1421,328,3193.058,,0.194138,19.4138
2021-02-01,au2103                        ,67,91,17,20.124,,0.230377,23.0377
2021-02-01,au2110                        ,17,428,8,11.976,,0.191257,19.1257
2021-02-01,au2104                        ,9264,13333,821,4200.824,,0.220588,22.0588
